NAME;ADDRESS;OKRUG;UPRAVA;ROUTES;LAT;LON
Метро Филевский парк;Минская ул.;ЗАО;Фили-Давыдково;А139 А139Ф А139Ф А139;55.73907910405677;37.48348083215298
Метро Славянский бульвар;Кутузовский просп.;ЗАО;Фили-Давыдково;А139 А157 А157Э А139Ф А139Ф А139 А840;55.728405530186684;37.472946729921325
Метро Славянский бульвар;Кутузовский просп.;ЗАО;Фили-Давыдково;А139Ф А157Э А103 А139 А157 А139 А139Ф А840 А157;55.72868647758699;37.474437929639464
Минская ул.;Минская ул.;ЗАО;Фили-Давыдково;А155 А130 Тб54;55.74254281668932;37.48030476388488
Метро Славянский бульвар;Кутузовский просп.;ЗАО;Фили-Давыдково;А157 А103 А103Ф А103 А157;55.728612916509164;37.473986765838234
Ул. Клочкова;Кутузовский просп.;ЗАО;Фили-Давыдково;А157 А139Ф А103 А139 А103 А103Ф А139 А139Ф А840 А157;55.723909051431676;37.45060855276074
Ул. Клочкова;Кутузовский просп.;ЗАО;Фили-Давыдково;А157 А139Ф А103 А157П А139 А139 А139Ф А157 А840;55.72394427352652;37.452151436072356
Ул. Алексея Свиридова;Кутузовский просп.;ЗАО;Фили-Давыдково;А157 А157Э А103 А139Ф А139 А103 А103Ф А139 А139Ф А840 А157;55.72585515808483;37.458889896449314
Метро Славянский бульвар;Кутузовский просп.;ЗАО;Фили-Давыдково;А157Э А157 А139 А157П А139Ф А139 А139Ф А157 А840;55.72808724226236;37.47328801158254
Ул. Артамонова - Муз. школа;Аминьевское шоссе;ЗАО;Фили-Давыдково;А16;55.718332619676794;37.4516132899784
Инициативная ул. - Ломоносовская школа;Аминьевское шоссе;ЗАО;Фили-Давыдково;А16 А236 А688 А77;55.71586256405405;37.452665801225784
Метро Кунцевская;Рублёвское шоссе;ЗАО;Фили-Давыдково;А16 А255 А45 А688 А610;55.73148963629326;37.44623309712497
М. Филевская ул. (Звенигородский пер.);Малая Филёвская ул.;ЗАО;Фили-Давыдково;А178;55.73386210772597;37.45662467611338
М. Филевская ул. 14;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А178;55.73735283051953;37.470334842095184
Пинский пр.;Пинский пр.;ЗАО;Фили-Давыдково;А178;55.73970245111663;37.470214917943274
Пинский пр.;Пинский пр.;ЗАО;Фили-Давыдково;А178 А109;55.73900085641093;37.47107825037744
Ул. Полосухина;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А178 А109;55.735255505530944;37.462398343703924
Староволынская ул.;Староволынская ул.;ЗАО;Фили-Давыдково;А187;55.725194279944816;37.49402239915868
Парк Победы;Минская ул.;ЗАО;Фили-Давыдково;А187 А130 А130;55.72815451918967;37.493372432160584
Метро Кунцевская;Молдавская ул.;ЗАО;Фили-Давыдково;А190 А135 А135ф А236;55.73137700995065;37.44844797506536
Метро Кунцевская;Молдавская ул.;ЗАО;Фили-Давыдково;А255 А733ф А16 А733 А733у А733 А733Ф А178;55.7311260325152;37.44710146136309
Б-ца № 1;Давыдковская ул.;ЗАО;Фили-Давыдково;А641;55.72391893201766;37.47865973943987
Детский сад;Давыдковская ул.;ЗАО;Фили-Давыдково;А641;55.72674259370884;37.47864324584693
Поликлиника № 40;Кременчугская ул.;ЗАО;Фили-Давыдково;А641;55.720997702175225;37.462352730662175
Ул. Ватутина;Кременчугская ул.;ЗАО;Фили-Давыдково;А641;55.72262272739566;37.46192342399886
Давыдково;Славянский бульв.;ЗАО;Фили-Давыдково;А641 А77;55.726847663724776;37.46897397797711
Метро Славянский бульвар;Славянский бульв.;ЗАО;Фили-Давыдково;А641 А77;55.7274192379372;37.474127362882676
Ул. Алексея Свиридова;Славянский бульв.;ЗАО;Фили-Давыдково;А641 А77;55.725644428029355;37.462525199017776
Метро Кунцевская;Кастанаевская ул.;ЗАО;Фили-Давыдково;А688;55.72993593507419;37.447188155180086
М. Филевская ул.;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А73;55.73812951708987;37.47404555985978
М. Филевская ул. 6;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А73;55.73926647615912;37.47861095007016
Кастанаевская ул. 57;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73;55.731769518745274;37.45662412472098
Метро Пионерская;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А109;55.73337036160809;37.46722116920192
Кастанаевская ул. 42;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А109;55.73491076286996;37.47569104130394
Поликлиника № 131;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А109;55.73245420385683;37.46219021803417
Пл. Ромена Роллана;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А109;55.73654643424765;37.484628148694284
Школа;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А109;55.735699644387296;37.47997150392483
Метро Филевский парк;Минская ул.;ЗАО;Фили-Давыдково;А73 А130 А130;55.73882239865603;37.48370562110019
Ст. Кунцево;Житомирская ул.;ЗАО;Фили-Давыдково;А73 А135 А135ф;55.72784868713485;37.44844563633445
Метро Пионерская;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А73 А135ф А135;55.735300957846434;37.46760281294925
Кастанаевская ул. 57;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А135ф А135;55.73158496384379;37.456757727953736
Поликлиника № 131;Кастанаевская ул.;ЗАО;Фили-Давыдково;А73 А135ф А135 А109;55.73242578469822;37.46323617591422
Метро Пионерская;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А73 А178 А109;55.73649317732165;37.467414027389175
Аминьевское ш. 14;Аминьевское шоссе;ЗАО;Фили-Давыдково;А732Ф А16 А732Ф А732 А236 А688 А77;55.71232288938303;37.45423222185558
Давыдковская ул. 10;Давыдковская ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.72187007271619;37.474139763366
Кременчугская ул.;Инициативная ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.71644700483691;37.45853805528496
Кременчугская ул. 36;Инициативная ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.713981672622786;37.462236797861465
Инициативная д.1;Инициативная ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.71696655985125;37.4615495610797
Инициативная ул. 1;Инициативная ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.71675329063724;37.46033893534877
Инициативная ул. 9;Инициативная ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф;55.715737327764245;37.45478758978622
Детский сад;Славянский бульв.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф А641;55.72715050134558;37.47813828199758
Метро Славянский бульвар;Славянский бульв.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф А641;55.727624158347;37.47246284551358
Ул. Ватутина;Кременчугская ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф А641;55.722317979777635;37.46084092106034
Детская п-ка;Артамонова ул.;ЗАО;Фили-Давыдково;А732Ф А732 А732Ф А77;55.718895419947295;37.45660644707738
Давыдковская ул. 12;Давыдковская ул.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732;55.72116436213002;37.47099725162476
Интернат;Кременчугская ул.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732;55.71890830950366;37.46180132118952
Б-ца № 1;Давыдковская ул.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732 А641;55.72326477623192;37.47892431181552
Давыдково;Славянский бульв.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732 А641;55.72716840269186;37.46999920561525
Ул. Алексея Свиридова;Славянский бульв.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732 А641;55.72557945766295;37.461632831771055
Интернат;Артамонова ул.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732 А77;55.719601496063696;37.46079798144606
Ул. Артамонова;Артамонова ул.;ЗАО;Фили-Давыдково;А732Ф А732Ф А732 А77;55.718183723293464;37.45248308989245
Ул. Клочкова;Аминьевское шоссе;ЗАО;Фили-Давыдково;А733 А733ф А190 А16 А733Ф А733 А610 А236 А45 А688;55.722520116785404;37.449810871844846
Звенигородская ул.;Рублёвское шоссе;ЗАО;Фили-Давыдково;А733 А733ф А733у А733 А733Ф А688;55.73433024863759;37.4453641532879
Ст. Кунцево;Аминьевское шоссе;ЗАО;Фили-Давыдково;А733у А733 А16 А190 А733ф А255 А733 А733Ф А45 А688 А178 А610 А236;55.72576294474078;37.44838422579068
Метро Кунцевская;Рублёвское шоссе;ЗАО;Фили-Давыдково;А733ф А733 А733у А733 А733Ф А688 А236 А178;55.73182296466855;37.446767586195236
Метро Кунцевская;Малая Филёвская ул.;ЗАО;Фили-Давыдково;А733ф А733у А733 А733Ф А733 А688;55.731216587780615;37.4477567204229
